"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Loại tản nhiệt","Kiểu lắp"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P5HD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 5050, HKLED Dim 5 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P5HD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 5050, HKLED Dim 5 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P3DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Nhỏ | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P5DN-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Nhỏ | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P3DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P5DT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P3PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4P5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3P5PT-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B3PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B3PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B3PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B3PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6B5PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5B5PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-4B5PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-3B5PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-6P3PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S500-5P3PD-BN","Đèn LED pha P01 SMD (Khung xám) 500W | Trắng (5.000K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đúc xám, Ngang","500","Trắng (5.000K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám","Ngang"
