"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Phân loại vỏ","Chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3DT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Dim 1 Cấp | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3DT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Done Dim 1 Cấp | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3DT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Dim 1 Cấp | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3DT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Dim 1 Cấp | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3PT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 1 Cấp | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3PT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Philips Dim 1 Cấp | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3PT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 1 Cấp | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3PT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 1 Cấp | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3PD-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 10 Cấp | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3PD-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Philips Dim 10 Cấp | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3PD-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 10 Cấp | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3PD-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 10 Cấp | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3MT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Meanwell Dim 1 Cấp | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3MT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Meanwell Dim 1 Cấp | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3MT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Meanwell Dim 1 Cấp | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3MT-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Meanwell Dim 1 Cấp | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3ID-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Inventronics Dim 5 Cấp | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3ID-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Inventronics Dim 5 Cấp | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3ID-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Inventronics Dim 5 Cấp | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3ID-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Inventronics Dim 5 Cấp | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","Nguồn hộp","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6B3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Nguồn tròn | Có chóa","200","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5B3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Bridgelux 3030, HKLED Nguồn tròn | Có chóa","200","Trắng (5.000K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4B3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Nguồn tròn | Có chóa","200","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3B3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Nguồn tròn | Có chóa","200","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6B3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Bridgelux 3030, Suncom Nguồn tròn | Có chóa","200","Trắng (6.000K - 6.500K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5B3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Bridgelux 3030, Suncom Nguồn tròn | Có chóa","200","Trắng (5.000K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4B3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Suncom Nguồn tròn | Có chóa","200","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3B3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Bridgelux 3030, Suncom Nguồn tròn | Có chóa","200","Vàng (3.000K - 3.200K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6B3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Nguồn tròn | Có chóa","200","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5B3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Bridgelux 3030, Philips Nguồn tròn | Có chóa","200","Trắng (5.000K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4B3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Nguồn tròn | Có chóa","200","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3B3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Nguồn tròn | Có chóa","200","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Nguồn tròn | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, HKLED Nguồn tròn | Có chóa","200","Trắng (5.000K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Nguồn tròn | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3HR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Nguồn tròn | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Suncom Nguồn tròn | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Suncom Nguồn tròn | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Suncom Nguồn tròn | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3SR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Suncom Nguồn tròn | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-6P3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Nguồn tròn | Có chóa","200","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-5P3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trắng (5.000K), Lumileds 3030, Philips Nguồn tròn | Có chóa","200","Trắng (5.000K)","Lumileds 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-4P3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Nguồn tròn | Có chóa","200","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX01S","Sản xuất","Đèn LED nhà xưởng UFO X01 Chip LED SMD","Đèn LED nhà xưởng UFO X01 Chip LED SMD","DX01S200-3P3PR-C","Đèn LED nhà xưởng UFO X01 Chip LED SMD 200W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Nguồn tròn | Có chóa","200","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Có chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-6B3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Nguồn tròn","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-5B3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, HKLED Nguồn tròn","100","Trắng (5.000K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-4B3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Nguồn tròn","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-3B3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Nguồn tròn","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-6B3SR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Suncom Nguồn tròn","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-5B3SR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Suncom Nguồn tròn","100","Trắng (5.000K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-4B3SR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Suncom Nguồn tròn","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-3B3SR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Suncom Nguồn tròn","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Suncom Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-6B3PR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Nguồn tròn","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-5B3PR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Philips Nguồn tròn","100","Trắng (5.000K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-4B3PR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Nguồn tròn","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-3B3PR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Nguồn tròn","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-6P3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Nguồn tròn","100","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-5P3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trắng (5.000K), Lumileds 3030, HKLED Nguồn tròn","100","Trắng (5.000K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-4P3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Nguồn tròn","100","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
"DX03S","Sản xuất","Đèn LED nhà xưởng UFO X03 Chip LED SMD","Đèn LED nhà xưởng UFO X03 Chip LED SMD","DX03S100-3P3HR","Đèn LED nhà xưởng UFO X03 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Nguồn tròn","100","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Nguồn tròn","Nguồn to","Nguồn tròn","Không chóa"
